MethodCode,SampleDate,SampleTime,Full Code,StationCode,Depth (m),Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance (# of Natural Units),Total Number of Cells,GALD 1,GALD 2,GALD 3,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10
Phyto,5/20/2022,10:45,E0522B0940,D19,3,59,9,15.25%,0.0683,314.159,0.9562,14,36.51,481,Gyrosigma sp.,Diatom,Gyrosigma,sp.,,1,1,146.3,,,i,BSA.05-04,CB,High sediment.,prism on parallelogram,2002.85,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/20/2022,10:45,E0522B0940,D19,3,59,9,15.25%,0.0683,314.159,0.9562,14,36.51,631,Navicula sp.,Diatom,Navicula,sp.,,1,1,18.5,,,i,BSA.05-04,CB,High sediment.,elliptic prism,227.83,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/20/2022,10:45,E0522B0940,D19,3,59,9,15.25%,0.0683,314.159,0.9562,14,36.51,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,6,6,37,,,i,BSA.05-04,CB,High sediment.,prism on parallelogram,134.03,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/20/2022,10:45,E0522B0940,D19,3,59,9,15.25%,0.0683,314.159,0.9562,14,36.51,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,3,3,3.7,,,i,BSA.05-04,CB,High sediment.,sphere,26.52,,,,,,,,,
Phyto,5/20/2022,10:45,E0522B0940,D19,3,59,9,15.25%,0.0683,314.159,0.9562,14,36.51,1138,Monoraphidium sp.,Soft Body,Monoraphidium,sp.,,3,3,7.4,,,i,BSA.05-04,CB,High sediment.,2 cones,12.85,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/20/2022,10:45,E0522B0940,D19,3,59,9,15.25%,0.0683,314.159,0.9562,14,36.51,1235,Scenedesmus sp.,Soft Body,Scenedesmus,sp.,,1,2,5.6,,,c,BSA.05-04,CB,High sediment.,prolate spheroid,10.59,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/20/2022,10:45,E0522B0940,D19,3,59,9,15.25%,0.0683,314.159,0.9562,14,36.51,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,2,2,13,,,i,BSA.05-04,CB,High sediment.,prolate spheroid,372.74,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/20/2022,10:45,E0522B0940,D19,3,59,9,15.25%,0.0683,314.159,0.9562,14,36.51,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,15,15,11.1,,,i,BSA.05-04,CB,High sediment.,cone + half sphere,292.39,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/20/2022,10:45,E0522B0940,D19,3,59,9,15.25%,0.0683,314.159,0.9562,14,36.51,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,364,728,0.8,0.8,0.8,c,BSA.05-04,CB,High sediment.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,5/20/2022,10:45,E0522B0940,D19,3,59,9,15.25%,0.0683,314.159,0.9562,14,36.51,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,2,31,2,,,f,BSA.05-04,CB,High sediment.,cylinder,1.57,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/20/2022,9:30,E0522B0939,D16,3,63,7,11.11%,0.0683,314.159,1.1611,17,38.65,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,5,5,11.1,,,i,BSA.05-05,CB,High sediment.,cylinder,186.36,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/20/2022,9:30,E0522B0939,D16,3,63,7,11.11%,0.0683,314.159,1.1611,17,38.65,319,Entomoneis sp.,Diatom,Entomoneis,sp.,,1,1,33.3,,,i,BSA.05-05,CB,High sediment.,elliptic prism,1596.69,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/20/2022,9:30,E0522B0939,D16,3,63,7,11.11%,0.0683,314.159,1.1611,17,38.65,464,Gomphonema sp.,Diatom,Gomphonema,sp.,,1,1,9.9,,,i,BSA.05-05,CB,High sediment.,gomphonemoid,95.79,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/20/2022,9:30,E0522B0939,D16,3,63,7,11.11%,0.0683,314.159,1.1611,17,38.65,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,13,,,i,BSA.05-05,CB,High sediment.,prism on parallelogram,84.18,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/20/2022,9:30,E0522B0939,D16,3,63,7,11.11%,0.0683,314.159,1.1611,17,38.65,1138,Monoraphidium sp.,Soft Body,Monoraphidium,sp.,,2,2,7.4,,,i,BSA.05-05,CB,High sediment.,2 cones,13.99,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/20/2022,9:30,E0522B0939,D16,3,63,7,11.11%,0.0683,314.159,1.1611,17,38.65,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,2,2,11.1,,,i,BSA.05-05,CB,High sediment.,cone + half sphere,337.38,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/20/2022,9:30,E0522B0939,D16,3,63,7,11.11%,0.0683,314.159,1.1611,17,38.65,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,398,796,0.8,0.8,0.8,c,BSA.05-05,CB,High sediment.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,5/24/2022,10:55,E0522B0987,D4,3,62,7,11.29%,0.0683,314.159,1.0928,16,41.07,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,13,13,11.6,,,i,BSA.05-06,AB,Moderate sediment.,cylinder,247.34,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/24/2022,10:55,E0522B0987,D4,3,62,7,11.29%,0.0683,314.159,1.0928,16,41.07,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,33,33,13,,,i,BSA.05-06,AB,Moderate sediment.,cone + half sphere,376.88,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/24/2022,10:55,E0522B0987,D4,3,62,7,11.29%,0.0683,314.159,1.0928,16,41.07,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,365,730,0.8,0.8,0.8,c,BSA.05-06,AB,Moderate sediment.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,5/24/2022,12:15,E0522B0988,D22,3,61,4,6.56%,0.0683,314.159,1.0928,16,71.87,46,cf. Achnanthidium sp.,Diatom,Achnanthidium,sp.,,1,1,7.4,,,i,BSA.05-07,CB,High sediment.,elliptic prism,75.26,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/24/2022,12:15,E0522B0988,D22,3,61,4,6.56%,0.0683,314.159,1.0928,16,71.87,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,22.2,,,i,BSA.05-07,CB,High sediment.,elliptic prism,638.67,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/24/2022,12:15,E0522B0988,D22,3,61,4,6.56%,0.0683,314.159,1.0928,16,71.87,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,5,5,11.1,,,i,BSA.05-07,CB,High sediment.,cylinder,216.52,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/24/2022,12:15,E0522B0988,D22,3,61,4,6.56%,0.0683,314.159,1.0928,16,71.87,319,Entomoneis sp.,Diatom,Entomoneis,sp.,,1,1,29.6,,,i,BSA.05-07,CB,High sediment.,elliptic prism,1299.55,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/24/2022,12:15,E0522B0988,D22,3,61,4,6.56%,0.0683,314.159,1.0928,16,71.87,464,Gomphonema sp.,Diatom,Gomphonema,sp.,,2,2,8.7,,,i,BSA.05-07,CB,High sediment.,gomphonemoid,37.73,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/24/2022,12:15,E0522B0988,D22,3,61,4,6.56%,0.0683,314.159,1.0928,16,71.87,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,2,2,31,,,i,BSA.05-07,CB,High sediment.,prism on parallelogram,136.62,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/24/2022,12:15,E0522B0988,D22,3,61,4,6.56%,0.0683,314.159,1.0928,16,71.87,956,Surirella sp.,Diatom,Surirella,sp.,,1,1,31.5,,,i,BSA.05-07,CB,High sediment.,elliptic prism,1281.53,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/24/2022,12:15,E0522B0988,D22,3,61,4,6.56%,0.0683,314.159,1.0928,16,71.87,987,Thalassiosira sp.,Diatom,Thalassiosira,sp.,,1,1,33.3,,,i,BSA.05-07,CB,High sediment.,cylinder,14544.35,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/24/2022,12:15,E0522B0988,D22,3,61,4,6.56%,0.0683,314.159,1.0928,16,71.87,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,3.7,,,i,BSA.05-07,CB,High sediment.,sphere,26.52,,,,,,,,,
Phyto,5/24/2022,12:15,E0522B0988,D22,3,61,4,6.56%,0.0683,314.159,1.0928,16,71.87,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,1,1,14.8,,,i,BSA.05-07,CB,High sediment.,prolate spheroid,954.79,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/24/2022,12:15,E0522B0988,D22,3,61,4,6.56%,0.0683,314.159,1.0928,16,71.87,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,3,3,9.3,,,i,BSA.05-07,CB,High sediment.,cone + half sphere,257.6,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/24/2022,12:15,E0522B0988,D22,3,61,4,6.56%,0.0683,314.159,1.0928,16,71.87,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,383,766,0.8,0.8,0.8,c,BSA.05-07,CB,High sediment.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Phyto,5/24/2022,12:15,E0522B0988,D22,3,61,4,6.56%,0.0683,314.159,1.0928,16,71.87,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,2,23,2,,,f,BSA.05-07,CB,High sediment.,cylinder,1.57,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/19/2022,7:15,E0522B0933,C3A,3,62,4,6.45%,0.0683,314.159,2.5271,37,31.08,46,cf. Achnanthidium sp.,Diatom,Achnanthidium,sp.,,1,1,11.6,,,i,BSA.05-08,AB,,elliptic prism,116.62,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/19/2022,7:15,E0522B0933,C3A,3,62,4,6.45%,0.0683,314.159,2.5271,37,31.08,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,2,2,20.4,,,i,BSA.05-08,AB,,elliptic prism,336.94,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/19/2022,7:15,E0522B0933,C3A,3,62,4,6.45%,0.0683,314.159,2.5271,37,31.08,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,5,5,13,,,i,BSA.05-08,AB,,cylinder,153.31,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/19/2022,7:15,E0522B0933,C3A,3,62,4,6.45%,0.0683,314.159,2.5271,37,31.08,631,Navicula sp.,Diatom,Navicula,sp.,,1,1,36.8,,,i,BSA.05-08,AB,,elliptic prism,1505.25,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/19/2022,7:15,E0522B0933,C3A,3,62,4,6.45%,0.0683,314.159,2.5271,37,31.08,664,Nitzschia cf. acicularis,Diatom,Nitzschia,acicularis,,1,1,39.3,,,i,BSA.05-08,AB,,prism on parallelogram,231.48,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/19/2022,7:15,E0522B0933,C3A,3,62,4,6.45%,0.0683,314.159,2.5271,37,31.08,681,Nitzschia cf. brevissima,Diatom,Nitzschia,brevissima,,1,1,59.3,,,i,BSA.05-08,AB,,prism on parallelogram,1145.68,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/19/2022,7:15,E0522B0933,C3A,3,62,4,6.45%,0.0683,314.159,2.5271,37,31.08,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,35.2,,,i,BSA.05-08,AB,,prism on parallelogram,260.48,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/19/2022,7:15,E0522B0933,C3A,3,62,4,6.45%,0.0683,314.159,2.5271,37,31.08,895,Skeletonema sp.,Diatom,Skeletonema,sp.,,11,11,5.1,,,i,BSA.05-08,AB,,cylinder + 2 half spheres,15.71,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,5/19/2022,7:15,E0522B0933,C3A,3,62,4,6.45%,0.0683,314.159,2.5271,37,31.08,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,2,2,5.6,,,i,BSA.05-08,AB,,sphere,44.57,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
